training_base,testing_base,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy,overall_accuracy,corruption_type
99,10,0.9642857142857144,0.8907488986784141,0.9718992248062016,0.9821782178217822,0.9439918533604889,0.9641255605381166,0.9592901878914404,0.9455252918287936,0.962012320328542,0.9534192269573836,0.9528,dotted_line
5,10,0.7193877551020408,0.9991189427312775,0.4777131782945736,0.297029702970297,0.7362525458248472,0.5056053811659192,0.9822546972860126,0.95136186770428,0.6457905544147844,0.7433102081268583,0.7104,fog
4,10,0.9928571428571428,0.9770925110132158,0.9127906976744186,0.992079207920792,0.9521384928716904,0.8811659192825112,0.9613778705636744,0.9727626459143968,0.9743326488706364,0.912784935579782,0.9538,dotted_line
10,10,0.9724489795918368,0.9973568281938326,0.937015503875969,0.6623762376237624,0.5519348268839104,0.6199551569506726,0.9832985386221296,0.495136186770428,0.8798767967145791,0.7522299306243806,0.7883,fog
2,10,0.9775510204081632,0.8537444933920705,0.9622093023255814,0.9613861386138614,0.8503054989816701,0.9091928251121076,0.918580375782881,0.8842412451361867,0.9527720739219712,0.9018830525272548,0.9164,dotted_line
999,10,0.9928571428571428,0.9330396475770923,0.9864341085271318,0.986138613861386,0.9674134419551936,0.9786995515695068,0.9739039665970772,0.9776264591439688,0.9897330595482546,0.9682854311199208,0.9748,dotted_line
7,10,0.9489795918367347,0.93568281938326,0.9699612403100776,0.7524752475247525,0.9042769857433808,0.6547085201793722,0.7713987473903967,0.5107003891050583,0.9743326488706364,0.6739345887016849,0.8118,fog
8,10,0.9316326530612244,0.6308370044052863,0.9341085271317828,0.9693069306930692,0.9348268839103868,0.9237668161434978,0.9258872651356994,0.8706225680933852,0.9876796714579056,0.867195242814668,0.8933,zigzag
3,10,0.8081632653061225,0.707488986784141,0.2034883720930232,0.2712871287128713,0.9989816700610998,0.2432735426008968,0.3308977035490605,0.3443579766536965,0.2700205338809034,0.1090188305252725,0.4321,fog
9,10,0.9510204081632652,0.4757709251101321,0.9186046511627908,0.9613861386138614,0.940936863543788,0.9585201793721974,0.908141962421712,0.9231517509727628,0.8993839835728953,0.8245787908820614,0.8697,zigzag
6,10,0.9938775510204082,0.9779735682819384,0.7994186046511628,0.3574257425742574,0.9979633401221996,0.7780269058295964,0.8643006263048016,0.5097276264591439,0.6848049281314168,0.3666997026759167,0.7333,fog
5,10,0.9673469387755104,0.6466960352422908,0.9544573643410852,0.9445544554455444,0.8635437881873728,0.8811659192825112,0.9624217118997912,0.91147859922179,0.957905544147844,0.9554013875123883,0.9011,zigzag
99,10,0.9897959183673468,0.9929515418502204,0.8381782945736435,0.9712871287128712,0.9439918533604889,0.7219730941704036,0.6649269311064718,0.9649805447470816,0.8408624229979466,0.6927651139742319,0.8661,fog
10,10,0.953061224489796,0.6387665198237885,0.9593023255813954,0.9544554455445544,0.9480651731160896,0.9159192825112108,0.975991649269311,0.9046692607003892,0.9661190965092402,0.931615460852329,0.9107,zigzag
4,10,0.8693877551020408,1.0,0.2073643410852713,0.2108910891089108,0.4358452138492871,0.1255605381165919,0.1534446764091858,0.791828793774319,0.3552361396303901,0.0971258671952428,0.4359,fog
7,10,0.9438775510204082,0.5788546255506608,0.9612403100775194,0.9257425742574258,0.8523421588594705,0.937219730941704,0.919624217118998,0.6857976653696498,0.973305954825462,0.8384539147670962,0.8562,zigzag
2,10,0.6295918367346939,0.9947136563876652,0.7877906976744186,0.395049504950495,0.0560081466395112,0.1210762331838565,0.150313152400835,0.3550583657587549,0.0811088295687885,0.0386521308225966,0.3748,fog
999,10,0.996938775510204,1.0,0.9050387596899224,0.7594059405940594,0.9918533604887984,0.7130044843049327,0.906054279749478,0.8871595330739299,0.946611909650924,0.8642220019821606,0.8997,fog
3,10,0.976530612244898,0.6916299559471366,0.937984496124031,0.9663366336633664,0.9541751527494908,0.8822869955156951,0.8903966597077244,0.8336575875486382,0.9630390143737166,0.8503468780971258,0.8916,zigzag
8,10,0.9928571428571428,0.9515418502202644,0.9660852713178296,0.986138613861386,0.9837067209775968,0.9753363228699552,0.9707724425887264,0.9688715953307392,0.9671457905544149,0.958374628344896,0.9717,spatter
6,10,0.939795918367347,0.677533039647577,0.9476744186046512,0.8772277227722772,0.940936863543788,0.9181614349775784,0.9206680584551148,0.8443579766536965,0.9640657084188912,0.9008919722497524,0.8895,zigzag
9,10,0.9887755102040816,0.93568281938326,0.9583333333333334,0.9782178217821782,0.980651731160896,0.98542600896861,0.9812108559498957,0.9785992217898832,0.908624229979466,0.904856293359762,0.9594,spatter
99,10,0.9387755102040816,0.7013215859030837,0.935077519379845,0.9544554455445544,0.9419551934826884,0.9248878923766816,0.9154488517745304,0.867704280155642,0.9414784394250514,0.9177403369672944,0.9007,zigzag
5,10,0.9877551020408164,0.9894273127753304,0.9757751937984496,0.984158415841584,0.9521384928716904,0.9652466367713004,0.9801670146137788,0.990272373540856,0.9517453798767967,0.9732408325074332,0.9754,spatter
4,10,0.9673469387755104,0.8431718061674008,0.8963178294573644,0.9772277227722772,0.8655804480651731,0.8071748878923767,0.8810020876826722,0.9231517509727628,0.9558521560574949,0.7710604558969276,0.8889,zigzag
10,10,0.9836734693877552,0.9709251101321584,0.9825581395348836,0.9930693069306932,0.9755600814663952,0.9607623318385652,0.9801670146137788,0.9717898832684824,0.9558521560574949,0.9326065411298315,0.9708,spatter
2,10,0.9693877551020408,0.7013215859030837,0.9505813953488372,0.9326732673267328,0.7576374745417516,0.8643497757847534,0.8653444676409185,0.7772373540856031,0.9260780287474332,0.8166501486620417,0.8538,zigzag
999,10,0.9755102040816328,0.6863436123348018,0.9622093023255814,0.9702970297029704,0.9419551934826884,0.9349775784753364,0.9467640918580376,0.8988326848249028,0.9835728952772074,0.910802775024777,0.9175,zigzag
7,10,0.9877551020408164,0.9524229074889868,0.99515503875969,0.9821782178217822,0.9674134419551936,0.9887892376681614,0.9728601252609604,0.8715953307392996,0.9722792607802876,0.9078295341922696,0.9591,spatter
8,10,0.8193877551020409,0.1392070484581497,0.752906976744186,0.9336633663366336,0.6425661914460286,0.9349775784753364,0.907098121085595,0.3813229571984435,0.9609856262833676,0.9405351833498512,0.7292,canny_edges
3,10,0.9908163265306122,0.9823788546255506,0.9680232558139537,0.9792079207920792,0.9857433808553973,0.9585201793721974,0.9718162839248434,0.9717898832684824,0.9722792607802876,0.9226957383548068,0.9705,spatter
9,10,0.9326530612244898,0.2616740088105727,0.873062015503876,0.8524752475247525,0.8289205702647657,0.9495515695067264,0.974947807933194,0.6410505836575876,0.9301848049281314,0.88800792864222,0.8029,canny_edges
6,10,0.9908163265306122,0.9806167400881056,0.9815891472868216,0.9574257425742574,0.9908350305498982,0.9786995515695068,0.9665970772442588,0.9669260700389104,0.9743326488706364,0.9326065411298315,0.972,spatter
5,10,0.9112244897959184,0.0537444933920704,0.9341085271317828,0.897029702970297,0.4979633401221996,0.8565022421524664,0.9697286012526096,0.4737354085603112,0.9507186858316222,0.9702675916749256,0.7398,canny_edges
99,10,0.9724489795918368,0.9797356828193832,0.9796511627906976,0.986138613861386,0.9735234215885948,0.9809417040358744,0.965553235908142,0.9669260700389104,0.9250513347022588,0.9534192269573836,0.9685,spatter
10,10,0.9010204081632652,0.8211453744493392,0.9437984496124032,0.9297029702970298,0.7535641547861507,0.9506726457399104,0.9864300626304802,0.5758754863813229,0.9507186858316222,0.958374628344896,0.8746,canny_edges
4,10,0.9928571428571428,0.9920704845814978,0.9108527131782944,0.9930693069306932,0.9816700610997964,0.9417040358744396,0.9676409185803758,0.97568093385214,0.9722792607802876,0.933597621407334,0.9665,spatter
7,10,0.9275510204081632,0.373568281938326,0.9341085271317828,0.903960396039604,0.5183299389002036,0.92152466367713,0.930062630480167,0.3929961089494163,0.9763860369609856,0.8949454905847374,0.769,canny_edges
2,10,0.9908163265306122,0.9797356828193832,0.9670542635658916,0.9742574257425742,0.929735234215886,0.9461883408071748,0.9488517745302714,0.9309338521400778,0.957905544147844,0.9187314172447968,0.9548,spatter
999,10,0.9948979591836736,0.9894273127753304,0.9912790697674418,0.9871287128712872,0.9877800407331976,0.9820627802690582,0.9822546972860126,0.9863813229571984,0.9784394250513349,0.9613478691774032,0.9842,spatter
3,10,0.9153061224489796,0.5929515418502203,0.9244186046511628,0.8316831683168316,0.7423625254582484,0.7107623318385651,0.941544885177453,0.5029182879377432,0.9527720739219712,0.8394449950445986,0.7921,canny_edges
8,10,0.9836734693877552,0.879295154185022,0.9631782945736436,0.9782178217821782,0.9663951120162932,0.968609865470852,0.9676409185803758,0.9523346303501944,0.9835728952772074,0.9643211100099108,0.9594,dotted_line
6,10,0.8489795918367347,0.1101321585903083,0.8982558139534884,0.8683168316831683,0.7169042769857433,0.9192825112107624,0.9613778705636744,0.3998054474708171,0.9743326488706364,0.8889990089197225,0.7463,canny_edges
9,10,0.9826530612244898,0.6581497797356828,0.9612403100775194,0.9732673267326732,0.9775967413441956,0.9820627802690582,0.9676409185803758,0.9678988326848248,0.944558521560575,0.8949454905847374,0.9266,dotted_line
99,10,0.7969387755102041,0.8519823788546256,0.9050387596899224,0.9396039603960396,0.7169042769857433,0.8968609865470852,0.9707724425887264,0.7149805447470817,0.851129363449692,0.9663032705649156,0.8604,canny_edges
5,10,0.9918367346938776,0.920704845814978,0.9777131782945736,0.9772277227722772,0.920570264765784,0.9641255605381166,0.9822546972860126,0.9776264591439688,0.9743326488706364,0.979187314172448,0.966,dotted_line
4,10,0.8795918367346939,0.6687224669603524,0.8817829457364341,0.9198019801980198,0.6476578411405295,0.8071748878923767,0.9446764091858038,0.5924124513618677,0.9486652977412732,0.9157581764122894,0.8178,canny_edges
10,10,0.9887755102040816,0.9066079295154184,0.9883720930232558,0.9801980198019802,0.9714867617107944,0.967488789237668,0.9864300626304802,0.9698443579766536,0.9815195071868584,0.956392467789891,0.9688,dotted_line
2,10,0.956122448979592,0.626431718061674,0.8846899224806202,0.8514851485148515,0.5346232179226069,0.8609865470852018,0.906054279749478,0.6215953307392996,0.9260780287474332,0.8543111992071358,0.7985,canny_edges
999,10,0.9438775510204082,0.4837004405286343,0.9341085271317828,0.9237623762376238,0.6924643584521385,0.9360986547085202,0.9718162839248434,0.6001945525291829,0.969199178644764,0.9435084241823588,0.833,canny_edges
7,10,0.9836734693877552,0.879295154185022,0.9854651162790696,0.9613861386138614,0.9368635437881874,0.9753363228699552,0.964509394572025,0.8501945525291829,0.9856262833675564,0.9038652130822596,0.941,dotted_line
3,10,0.9857142857142858,0.879295154185022,0.9622093023255814,0.9752475247524752,0.9684317718940936,0.9237668161434978,0.9519832985386222,0.938715953307393,0.9784394250513349,0.9078295341922696,0.9463,dotted_line
6,10,0.9816326530612244,0.8722466960352423,0.9796511627906976,0.9475247524752476,0.9663951120162932,0.9596412556053812,0.9592901878914404,0.9503891050583656,0.9835728952772074,0.9484638255698712,0.9536,dotted_line
99,10,0.9642857142857144,0.8907488986784141,0.9718992248062016,0.9821782178217822,0.9439918533604889,0.9641255605381166,0.9592901878914404,0.9455252918287936,0.962012320328542,0.9534192269573836,0.9528,dotted_line
4,10,0.9928571428571428,0.9770925110132158,0.9127906976744186,0.992079207920792,0.9521384928716904,0.8811659192825112,0.9613778705636744,0.9727626459143968,0.9743326488706364,0.912784935579782,0.9538,dotted_line
2,10,0.9775510204081632,0.8537444933920705,0.9622093023255814,0.9613861386138614,0.8503054989816701,0.9091928251121076,0.918580375782881,0.8842412451361867,0.9527720739219712,0.9018830525272548,0.9164,dotted_line
999,10,0.9928571428571428,0.9330396475770923,0.9864341085271318,0.986138613861386,0.9674134419551936,0.9786995515695068,0.9739039665970772,0.9776264591439688,0.9897330595482546,0.9682854311199208,0.9748,dotted_line
8,10,0.9316326530612244,0.6308370044052863,0.9341085271317828,0.9693069306930692,0.9348268839103868,0.9237668161434978,0.9258872651356994,0.8706225680933852,0.9876796714579056,0.867195242814668,0.8933,zigzag
9,10,0.9510204081632652,0.4757709251101321,0.9186046511627908,0.9613861386138614,0.940936863543788,0.9585201793721974,0.908141962421712,0.9231517509727628,0.8993839835728953,0.8245787908820614,0.8697,zigzag
5,10,0.9673469387755104,0.6466960352422908,0.9544573643410852,0.9445544554455444,0.8635437881873728,0.8811659192825112,0.9624217118997912,0.91147859922179,0.957905544147844,0.9554013875123883,0.9011,zigzag
10,10,0.953061224489796,0.6387665198237885,0.9593023255813954,0.9544554455445544,0.9480651731160896,0.9159192825112108,0.975991649269311,0.9046692607003892,0.9661190965092402,0.931615460852329,0.9107,zigzag
7,10,0.9438775510204082,0.5788546255506608,0.9612403100775194,0.9257425742574258,0.8523421588594705,0.937219730941704,0.919624217118998,0.6857976653696498,0.973305954825462,0.8384539147670962,0.8562,zigzag
3,10,0.976530612244898,0.6916299559471366,0.937984496124031,0.9663366336633664,0.9541751527494908,0.8822869955156951,0.8903966597077244,0.8336575875486382,0.9630390143737166,0.8503468780971258,0.8916,zigzag
6,10,0.939795918367347,0.677533039647577,0.9476744186046512,0.8772277227722772,0.940936863543788,0.9181614349775784,0.9206680584551148,0.8443579766536965,0.9640657084188912,0.9008919722497524,0.8895,zigzag
99,10,0.9387755102040816,0.7013215859030837,0.935077519379845,0.9544554455445544,0.9419551934826884,0.9248878923766816,0.9154488517745304,0.867704280155642,0.9414784394250514,0.9177403369672944,0.9007,zigzag
4,10,0.9673469387755104,0.8431718061674008,0.8963178294573644,0.9772277227722772,0.8655804480651731,0.8071748878923767,0.8810020876826722,0.9231517509727628,0.9558521560574949,0.7710604558969276,0.8889,zigzag
2,10,0.979591836734694,0.5383259911894274,0.9534883720930232,0.9089108910891088,0.9063136456211812,0.874439461883408,0.8747390396659708,0.9105058365758756,0.8121149897330595,0.8334985133795837,0.8549,zigzag
999,10,0.9744897959183674,0.6722466960352423,0.9622093023255814,0.9702970297029704,0.9480651731160896,0.9360986547085202,0.941544885177453,0.9075875486381324,0.984599589322382,0.908820614469772,0.9168,zigzag
8,10,0.8193877551020409,0.1392070484581497,0.752906976744186,0.9336633663366336,0.6425661914460286,0.9349775784753364,0.907098121085595,0.3813229571984435,0.9609856262833676,0.9405351833498512,0.7292,canny_edges
9,10,0.9326530612244898,0.2616740088105727,0.873062015503876,0.8524752475247525,0.8289205702647657,0.9495515695067264,0.974947807933194,0.6410505836575876,0.9301848049281314,0.88800792864222,0.8029,canny_edges
5,10,0.9112244897959184,0.0537444933920704,0.9341085271317828,0.897029702970297,0.4979633401221996,0.8565022421524664,0.9697286012526096,0.4737354085603112,0.9507186858316222,0.9702675916749256,0.7398,canny_edges
10,10,0.9010204081632652,0.8211453744493392,0.9437984496124032,0.9297029702970298,0.7535641547861507,0.9506726457399104,0.9864300626304802,0.5758754863813229,0.9507186858316222,0.958374628344896,0.8746,canny_edges
7,10,0.9275510204081632,0.373568281938326,0.9341085271317828,0.903960396039604,0.5183299389002036,0.92152466367713,0.930062630480167,0.3929961089494163,0.9763860369609856,0.8949454905847374,0.769,canny_edges
3,10,0.9877551020408164,0.7726872246696035,0.8808139534883721,0.8831683168316832,0.725050916496945,0.8587443946188341,0.9509394572025052,0.4075875486381323,0.946611909650924,0.8523290386521308,0.8236,canny_edges
6,10,0.8489795918367347,0.1101321585903083,0.8982558139534884,0.8683168316831683,0.7169042769857433,0.9192825112107624,0.9613778705636744,0.3998054474708171,0.9743326488706364,0.8889990089197225,0.7463,canny_edges
99,10,0.7969387755102041,0.8519823788546256,0.9050387596899224,0.9396039603960396,0.7169042769857433,0.8968609865470852,0.9707724425887264,0.7149805447470817,0.851129363449692,0.9663032705649156,0.8604,canny_edges
4,10,0.9132653061224488,0.466079295154185,0.872093023255814,0.8742574257425743,0.7006109979633401,0.7443946188340808,0.908141962421712,0.5301556420233463,0.9784394250513349,0.7403369672943508,0.7674,canny_edges
2,10,0.9806122448979592,0.6220264317180617,0.8992248062015504,0.8168316831683168,0.7270875763747454,0.8239910313901345,0.9342379958246346,0.5680933852140078,0.8459958932238193,0.9058473736372646,0.8086,canny_edges
999,10,0.9642857142857144,0.4466960352422907,0.9331395348837208,0.9257425742574258,0.7230142566191446,0.9394618834080718,0.9707724425887264,0.5865758754863813,0.971252566735113,0.9405351833498512,0.8326,canny_edges
8,2,0.2489795918367346,0.5383259911894274,0.7984496124031008,0.7663366336633664,0.2718940936863543,0.8430493273542601,0.4582463465553236,0.5525291828793775,0.1468172484599589,0.1892963330029732,0.4813,False
9,2,0.0622448979591836,0.4202643171806167,0.7722868217054264,0.5198019801980198,0.0539714867617108,0.7466367713004485,0.1826722338204593,0.5457198443579766,0.042094455852156,0.0535183349851337,0.341,False
5,2,0.5571428571428572,0.628193832599119,0.8062015503875969,0.9475247524752476,0.3635437881873727,0.655829596412556,0.6461377870563675,0.683852140077821,0.2227926078028747,0.1902874132804757,0.5721,False
10,2,0.3051020408163265,0.6343612334801763,0.2945736434108527,0.7227722772277227,0.3085539714867617,0.8150224215246636,0.5020876826722338,0.7208171206225681,0.1180698151950718,0.0555004955401387,0.4476,False
7,2,0.5520408163265306,0.6819383259911894,0.7945736434108527,0.8792079207920792,0.4837067209775967,0.6704035874439462,0.7546972860125261,0.6906614785992218,0.190965092402464,0.3785926660059465,0.6097,False
3,2,0.9275510204081632,0.9629955947136564,0.9767441860465116,0.9871287128712872,0.9338085539714868,0.9697309417040358,0.941544885177453,0.9075875486381324,0.917864476386037,0.958374628344896,0.9485,False
6,2,0.6071428571428571,0.73215859030837,0.7374031007751938,0.8792079207920792,0.7230142566191446,0.922645739910314,0.7995824634655533,0.8998054474708171,0.4928131416837782,0.3815659068384539,0.7164,False
99,2,0.1755102040816326,0.4299559471365639,0.4912790697674418,0.8792079207920792,0.0580448065173116,0.968609865470852,0.2661795407098121,0.7461089494163424,0.0492813141683778,0.066402378592666,0.4113,False
4,2,0.953061224489796,0.8845814977973568,0.9651162790697676,0.9871287128712872,0.9562118126272912,0.9618834080717488,0.9457202505219208,0.9357976653696498,0.8572895277207392,0.844400396432111,0.9283,False
2,2,0.9806122448979592,0.9806167400881056,0.998062015503876,0.9910891089108912,0.95010183299389,0.9742152466367712,0.9801670146137788,0.9610894941634242,0.9507186858316222,0.9554013875123883,0.9724,False
999,2,0.6826530612244898,0.8475770925110132,0.8875968992248062,0.9712871287128712,0.6873727087576375,0.9484304932735426,0.7974947807933194,0.857976653696498,0.4281314168377823,0.3825569871159563,0.7498,False
8,3,0.9132653061224488,0.970044052863436,0.9796511627906976,0.9821782178217822,0.9154786150712833,0.967488789237668,0.9269311064718164,0.8803501945525292,0.8121149897330595,0.88800792864222,0.9241,False
9,3,0.7377551020408163,0.8070484581497798,0.9680232558139537,0.9792079207920792,0.7729124236252546,0.9316143497757848,0.7964509394572025,0.8929961089494164,0.5862422997946611,0.8146679881070367,0.8291,False
5,3,0.9826530612244898,0.9797356828193832,0.9844961240310076,0.997029702970297,0.9460285132382892,0.922645739910314,0.974947807933194,0.9640077821011672,0.8952772073921971,0.937561942517344,0.9593,False
10,3,0.8673469387755102,0.9823788546255506,0.877906976744186,0.9891089108910892,0.8971486761710794,0.967488789237668,0.9217118997912316,0.970817120622568,0.7268993839835729,0.7314172447968286,0.8941,False
7,3,0.8836734693877552,0.8317180616740089,0.9748062015503876,0.992079207920792,0.8737270875763747,0.9461883408071748,0.8789144050104384,0.9445525291828794,0.6129363449691991,0.8662041625371655,0.8804,False
3,3,0.9806122448979592,0.9876651982378856,0.9883720930232558,0.986138613861386,0.9837067209775968,0.9809417040358744,0.977035490605428,0.9620622568093384,0.9784394250513349,0.977205153617443,0.9803,False
6,3,0.9673469387755104,0.9814977973568282,0.937015503875969,0.9871287128712872,0.9837067209775968,0.98542600896861,0.965553235908142,0.9873540856031128,0.931211498973306,0.8889990089197225,0.9615,False
99,3,0.8806122448979592,0.960352422907489,0.9282945736434108,0.9603960396039604,0.8156822810590632,0.9899103139013452,0.8298538622129437,0.9669260700389104,0.6611909650924025,0.8513379583746283,0.8857,False
4,3,0.9918367346938776,0.988546255506608,0.993217054263566,0.9910891089108912,0.984725050916497,0.9798206278026906,0.9906054279749478,0.97568093385214,0.9794661190965092,0.9722497522299306,0.9848,False
2,3,0.9846938775510204,0.9841409691629956,0.998062015503876,0.9871287128712872,0.9572301425661914,0.9742152466367712,0.9822546972860126,0.9669260700389104,0.969199178644764,0.971258671952428,0.9777,False
999,3,0.9775510204081632,0.9894273127753304,0.993217054263566,0.994059405940594,0.9765784114052952,0.9865470852017936,0.9676409185803758,0.9863813229571984,0.9260780287474332,0.9454905847373636,0.9746,False
8,4,0.9846938775510204,0.9938325991189428,0.9903100775193798,0.992079207920792,0.9816700610997964,0.9820627802690582,0.9780793319415448,0.9717898832684824,0.9517453798767967,0.9742319127849356,0.9803,False
9,4,0.9622448979591836,0.9488986784140968,0.994186046511628,0.994059405940594,0.9684317718940936,0.9652466367713004,0.9478079331941544,0.965953307392996,0.8901437371663244,0.9613478691774032,0.96,False
5,4,0.9918367346938776,0.9903083700440528,0.9874031007751938,0.997029702970297,0.970468431771894,0.9473094170403588,0.9843423799582464,0.980544747081712,0.971252566735113,0.9623389494549058,0.9788,False
10,4,0.9857142857142858,0.9973568281938326,0.9554263565891472,0.994059405940594,0.9877800407331976,0.9809417040358744,0.9832985386221296,0.9883268482490272,0.9342915811088296,0.9464816650148662,0.9756,False
7,4,0.963265306122449,0.9859030837004406,0.994186046511628,0.997029702970297,0.9643584521384928,0.9753363228699552,0.9561586638830898,0.9727626459143968,0.9004106776180698,0.958374628344896,0.9673,False
3,4,0.9846938775510204,0.9876651982378856,0.9903100775193798,0.9801980198019802,0.9837067209775968,0.9798206278026906,0.9780793319415448,0.9727626459143968,0.9815195071868584,0.977205153617443,0.9817,False
6,4,0.9897959183673468,0.99647577092511,0.9573643410852714,0.9910891089108912,0.9938900203665988,0.9876681614349776,0.975991649269311,0.9922178988326849,0.9661190965092402,0.9484638255698712,0.98,False
99,4,0.9540816326530612,0.986784140969163,0.9757751937984496,0.9643564356435644,0.9419551934826884,0.992152466367713,0.9384133611691023,0.980544747081712,0.9024640657084188,0.9425173439048564,0.9583,False
4,4,0.9959183673469388,0.9911894273127754,0.992248062015504,0.9910891089108912,0.9887983706720976,0.9809417040358744,0.988517745302714,0.9766536964980544,0.984599589322382,0.9762140733399404,0.9867,False
2,4,0.9826530612244898,0.9841409691629956,0.997093023255814,0.9871287128712872,0.9623217922606924,0.9708520179372198,0.9791231732776616,0.9620622568093384,0.9609856262833676,0.971258671952428,0.976,False
999,4,0.9897959183673468,0.9947136563876652,0.996124031007752,0.996039603960396,0.9877800407331976,0.9887892376681614,0.9843423799582464,0.9892996108949416,0.9743326488706364,0.9762140733399404,0.9879,False
8,5,0.9897959183673468,0.9947136563876652,0.9912790697674418,0.995049504950495,0.9877800407331976,0.98542600896861,0.9832985386221296,0.9863813229571984,0.973305954825462,0.977205153617443,0.9866,False
9,5,0.9857142857142858,0.9814977973568282,0.994186046511628,0.994059405940594,0.980651731160896,0.968609865470852,0.9791231732776616,0.9717898832684824,0.9414784394250514,0.975222993062438,0.9775,False
5,5,0.9948979591836736,0.9920704845814978,0.9893410852713178,0.998019801980198,0.9735234215885948,0.9551569506726456,0.9853862212943632,0.9795719844357976,0.9794661190965092,0.9672943508424182,0.9819,False
10,5,0.9908163265306122,0.9973568281938326,0.9796511627906976,0.994059405940594,0.9908350305498982,0.9865470852017936,0.9874739039665972,0.9922178988326849,0.9650924024640656,0.9682854311199208,0.9854,False
7,5,0.9755102040816328,0.9947136563876652,0.994186046511628,0.9930693069306932,0.979633401221996,0.9820627802690582,0.9676409185803758,0.9776264591439688,0.942505133470226,0.9742319127849356,0.9785,False
3,5,0.9846938775510204,0.9894273127753304,0.9903100775193798,0.9762376237623762,0.9877800407331976,0.9798206278026906,0.975991649269311,0.9766536964980544,0.9794661190965092,0.979187314172448,0.9821,False
6,5,0.9918367346938776,0.99647577092511,0.9622093023255814,0.9891089108910892,0.9959266802443992,0.9876681614349776,0.9822546972860126,0.9922178988326849,0.973305954825462,0.9653121902874132,0.9837,False
99,5,0.9744897959183674,0.9903083700440528,0.9835271317829456,0.9673267326732672,0.9613034623217924,0.9932735426008968,0.9624217118997912,0.9844357976653696,0.9486652977412732,0.9554013875123883,0.9723,False
4,5,0.9959183673469388,0.9920704845814978,0.993217054263566,0.99009900990099,0.9867617107942972,0.9798206278026906,0.9916492693110648,0.9824902723735408,0.9866529774127312,0.979187314172448,0.9879,False
2,5,0.9857142857142858,0.9841409691629956,0.997093023255814,0.986138613861386,0.9623217922606924,0.9719730941704036,0.9812108559498957,0.9571984435797666,0.9650924024640656,0.971258671952428,0.9764,False
999,5,0.9918367346938776,0.99647577092511,0.997093023255814,0.995049504950495,0.9887983706720976,0.9887892376681614,0.988517745302714,0.9892996108949416,0.9835728952772074,0.9821605550049554,0.9903,False
8,6,0.9918367346938776,0.9947136563876652,0.993217054263566,0.996039603960396,0.989816700610998,0.984304932735426,0.9853862212943632,0.9883268482490272,0.9784394250513349,0.9801783944499504,0.9884,False
9,6,0.9877551020408164,0.986784140969163,0.996124031007752,0.997029702970297,0.9837067209775968,0.9708520179372198,0.9864300626304802,0.9795719844357976,0.9568788501026694,0.9781962338949456,0.9826,False
5,6,0.9959183673469388,0.9938325991189428,0.9912790697674418,0.998019801980198,0.9745417515274948,0.952914798206278,0.9864300626304802,0.9766536964980544,0.9825462012320328,0.9682854311199208,0.9825,False
10,6,0.9928571428571428,0.99647577092511,0.9835271317829456,0.994059405940594,0.989816700610998,0.9865470852017936,0.9853862212943632,0.990272373540856,0.9753593429158112,0.9762140733399404,0.9872,False
7,6,0.9826530612244898,0.9947136563876652,0.994186046511628,0.992079207920792,0.9816700610997964,0.9831838565022422,0.9718162839248434,0.9795719844357976,0.9548254620123204,0.977205153617443,0.9815,False
3,6,0.986734693877551,0.9903083700440528,0.9903100775193798,0.9762376237623762,0.9887983706720976,0.9809417040358744,0.9780793319415448,0.9776264591439688,0.9784394250513349,0.9801783944499504,0.9829,False
6,6,0.9918367346938776,0.9973568281938326,0.9660852713178296,0.9910891089108912,0.9969450101832994,0.9876681614349776,0.9812108559498957,0.9912451361867703,0.973305954825462,0.9672943508424182,0.9845,False
99,6,0.9806122448979592,0.9894273127753304,0.9874031007751938,0.9673267326732672,0.9633401221995926,0.9932735426008968,0.9697286012526096,0.9844357976653696,0.9630390143737166,0.9643211100099108,0.9764,False
4,6,0.9948979591836736,0.9920704845814978,0.993217054263566,0.9891089108910892,0.9857433808553973,0.9775784753363228,0.9906054279749478,0.9815175097276264,0.98870636550308,0.979187314172448,0.9874,False
2,6,0.9836734693877552,0.9841409691629956,0.997093023255814,0.9851485148514852,0.959266802443992,0.9742152466367712,0.9812108559498957,0.9562256809338522,0.962012320328542,0.971258671952428,0.9756,False
999,6,0.9928571428571428,0.99647577092511,0.997093023255814,0.996039603960396,0.989816700610998,0.9887892376681614,0.988517745302714,0.990272373540856,0.9856262833675564,0.9861248761149654,0.9913,False
8,7,0.9908163265306122,0.9911894273127754,0.9844961240310076,0.992079207920792,0.9908350305498982,0.9932735426008968,0.9780793319415448,0.9815175097276264,0.9804928131416838,0.971258671952428,0.9854,False
9,7,0.9887755102040816,0.9876651982378856,0.997093023255814,0.996039603960396,0.9867617107942972,0.9719730941704036,0.9864300626304802,0.980544747081712,0.9630390143737166,0.981169474727453,0.9842,False
5,7,0.9959183673469388,0.9938325991189428,0.9912790697674418,0.998019801980198,0.9775967413441956,0.9551569506726456,0.9853862212943632,0.9766536964980544,0.9866529774127312,0.9663032705649156,0.9831,False
